anio,carrera_grupo,Carrera_normalizada,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct,estudiantes_hombres_pct
2016,Educacion,Educacion Especial,3786.0,275.0,3511.0,973.0,79.0,894.0,183.0,6.0,177.0,0.9273639725303751,0.9188078108941419,0.07263602746962493
2016,Educacion,Educacion Fisica y Deportes,20799.0,12200.0,8599.0,5885.0,3490.0,2395.0,991.0,530.0,461.0,0.41343333814125677,0.40696686491079015,0.5865666618587432
2016,Educacion,Educacion Inicial,9335.0,280.0,9055.0,2831.0,100.0,2731.0,631.0,1.0,630.0,0.9700053561863953,0.9646767926527728,0.029994643813604713
2016,Educacion,Educacion Media,136.0,72.0,64.0,1.0,1.0,0.0,11.0,5.0,6.0,0.47058823529411764,0.0,0.5294117647058824
2016,Educacion,Educacion de Adultos,91.0,16.0,75.0,43.0,10.0,33.0,2.0,1.0,1.0,0.8241758241758241,0.7674418604651163,0.17582417582417584
2016,Educacion,Fisica,112.0,65.0,47.0,40.0,25.0,15.0,0.0,0.0,0.0,0.41964285714285715,0.375,0.5803571428571429
2016,Educacion,Formacion Docente de Nivel Superior y Universitario,6713.0,2373.0,4340.0,1890.0,636.0,1254.0,862.0,284.0,578.0,0.6465067778936392,0.6634920634920635,0.3534932221063608
2016,Educacion,Formacion Docente para el nivel medio y/o superior Universitario y no,72779.0,23452.0,49327.0,19408.0,6781.0,12627.0,3912.0,1107.0,2805.0,0.6777641902197062,0.6506079967023908,0.32223580978029376
2016,Educacion,Formacion Docente para el nivel medio y/o superior Universitario y no Universitario,357.0,105.0,252.0,356.0,105.0,251.0,64.0,14.0,50.0,0.7058823529411765,0.7050561797752809,0.29411764705882354
2016,Educacion,Frances,61.0,13.0,48.0,29.0,10.0,19.0,4.0,2.0,2.0,0.7868852459016393,0.6551724137931034,0.21311475409836064
2016,Educacion,Geografia,183.0,61.0,122.0,80.0,31.0,49.0,0.0,0.0,0.0,0.6666666666666666,0.6125,0.3333333333333333
2016,Educacion,Gestion y Administracion de Empresas,281.0,83.0,198.0,45.0,10.0,35.0,72.0,10.0,62.0,0.7046263345195729,0.7777777777777778,0.29537366548042704
2016,Educacion,Ingenieria Ambiental,21.0,10.0,11.0,20.0,10.0,10.0,0.0,0.0,0.0,0.5238095238095238,0.5,0.47619047619047616
2016,Educacion,Ingles,83.0,16.0,67.0,0.0,0.0,0.0,8.0,2.0,6.0,0.8072289156626506,,0.1927710843373494
2016,Educacion,Letras,601.0,144.0,457.0,252.0,62.0,190.0,8.0,2.0,6.0,0.7603993344425957,0.753968253968254,0.23960066555740434
2016,Educacion,Martillero Publico,109.0,38.0,71.0,42.0,17.0,25.0,2.0,1.0,1.0,0.6513761467889908,0.5952380952380952,0.3486238532110092
2016,Educacion,Medicina,16.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,,0.25
2016,Educacion,Musica,537.0,323.0,214.0,186.0,129.0,57.0,8.0,2.0,6.0,0.3985102420856611,0.3064516129032258,0.6014897579143389
2016,Educacion,Otros,499.0,169.0,330.0,313.0,135.0,178.0,5.0,0.0,5.0,0.6613226452905812,0.5686900958466453,0.33867735470941884
2016,Educacion,Otros Idiomas,24.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,,0.25
2016,Educacion,Portugues,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,,,
2016,Educacion,Psicologia,188.0,12.0,176.0,56.0,4.0,52.0,50.0,8.0,42.0,0.9361702127659575,0.9285714285714286,0.06382978723404255
2016,Educacion,Relaciones Internacionales,192.0,81.0,111.0,51.0,22.0,29.0,5.0,2.0,3.0,0.578125,0.5686274509803921,0.421875
2016,Educacion,Sanidad y Saneamiento Ambiental,32.0,5.0,27.0,0.0,0.0,0.0,59.0,11.0,48.0,0.84375,,0.15625
2016,Educacion,Sociologia,440.0,123.0,317.0,162.0,25.0,137.0,20.0,7.0,13.0,0.7204545454545455,0.845679012345679,0.27954545454545454
2016,Educacion,Teatro y Danza,31.0,11.0,20.0,16.0,7.0,9.0,2.0,1.0,1.0,0.6451612903225806,0.5625,0.3548387096774194
2016,"Hoteleria, Gastronomia y Turismo",Gastronomia,926.0,369.0,557.0,291.0,128.0,163.0,71.0,20.0,51.0,0.6015118790496761,0.5601374570446735,0.398488120950324
2016,"Hoteleria, Gastronomia y Turismo",Hoteleria,1872.0,474.0,1398.0,400.0,123.0,277.0,134.0,33.0,101.0,0.7467948717948718,0.6925,0.2532051282051282
2016,"Hoteleria, Gastronomia y Turismo",Turismo,118.0,26.0,92.0,0.0,0.0,0.0,29.0,3.0,26.0,0.7796610169491526,,0.22033898305084745
2016,Humanidades,Educacion,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0
2016,Ingenieria,Agrimensura,243.0,178.0,65.0,36.0,21.0,15.0,59.0,33.0,26.0,0.2674897119341564,0.4166666666666667,0.7325102880658436
2016,Ingenieria,Biotecnologia,1533.0,916.0,617.0,396.0,215.0,181.0,61.0,36.0,25.0,0.4024787997390737,0.45707070707070707,0.5975212002609263
2016,Ingenieria,Ciencias del Ambiente y Recursos Naturales,106.0,50.0,56.0,26.0,12.0,14.0,4.0,4.0,0.0,0.5283018867924528,0.5384615384615384,0.4716981132075472
2016,Ingenieria,Electromecanica,371.0,361.0,10.0,191.0,185.0,6.0,10.0,10.0,0.0,0.026954177897574125,0.031413612565445025,0.9730458221024259
2016,Ingenieria,Electronica,2149.0,2062.0,87.0,690.0,662.0,28.0,249.0,237.0,12.0,0.04048394602140531,0.04057971014492753,0.9595160539785947
2016,Ingenieria,Espacial,137.0,111.0,26.0,137.0,111.0,26.0,0.0,0.0,0.0,0.1897810218978102,0.1897810218978102,0.8102189781021898
2016,Ingenieria,Higiene y Seguridad Industrial,278.0,197.0,81.0,100.0,75.0,25.0,33.0,16.0,17.0,0.29136690647482016,0.25,0.7086330935251799
2016,Ingenieria,Ingenieria Aeronautica,1497.0,1312.0,185.0,298.0,247.0,51.0,57.0,55.0,2.0,0.12358049432197729,0.17114093959731544,0.8764195056780227
2016,Ingenieria,Ingenieria Agronomica,38.0,19.0,19.0,10.0,5.0,5.0,6.0,4.0,2.0,0.5,0.5,0.5
2016,Ingenieria,Ingenieria Ambiental,5.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,,0.6
2016,Ingenieria,Ingenieria Basica,99.0,71.0,28.0,42.0,36.0,6.0,33.0,24.0,9.0,0.2828282828282828,0.14285714285714285,0.7171717171717171
2016,Ingenieria,Ingenieria Civil,24809.0,18116.0,6693.0,5508.0,3769.0,1739.0,1086.0,802.0,284.0,0.2697811278165182,0.31572258533042846,0.7302188721834818
2016,Ingenieria,Ingenieria Electromecanica,9761.0,9181.0,580.0,2480.0,2268.0,212.0,259.0,252.0,7.0,0.05942014137895708,0.08548387096774193,0.9405798586210429
2016,Ingenieria,Ingenieria Electronica,17385.0,16107.0,1278.0,3657.0,3272.0,385.0,602.0,577.0,25.0,0.07351164797238999,0.10527754990429314,0.92648835202761
2016,Ingenieria,Ingenieria Eléctrica,5353.0,5057.0,296.0,1111.0,1026.0,85.0,213.0,205.0,8.0,0.05529609564730058,0.07650765076507651,0.9447039043526995
2016,Ingenieria,Ingenieria Forestal e Industrias de la Madera,1031.0,581.0,450.0,223.0,134.0,89.0,49.0,30.0,19.0,0.4364694471387003,0.3991031390134529,0.5635305528612997
2016,Ingenieria,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",3434.0,2497.0,937.0,1110.0,762.0,348.0,117.0,85.0,32.0,0.272859638905067,0.31351351351351353,0.7271403610949331
2016,Ingenieria,Ingenieria Hidraulica,585.0,392.0,193.0,125.0,85.0,40.0,30.0,16.0,14.0,0.3299145299145299,0.32,0.67008547008547
2016,Ingenieria,Ingenieria Industrial,33676.0,25054.0,8622.0,7459.0,5320.0,2139.0,1726.0,1273.0,453.0,0.25602803183275924,0.28676766322563346,0.7439719681672408
2016,Ingenieria,Ingenieria Mecanica,15937.0,14973.0,964.0,3639.0,3384.0,255.0,598.0,581.0,17.0,0.06048817217795068,0.07007419620774938,0.9395118278220493
2016,Ingenieria,Ingenieria Metalurgica,256.0,187.0,69.0,50.0,37.0,13.0,13.0,13.0,0.0,0.26953125,0.26,0.73046875
2016,Ingenieria,Ingenieria Naval,784.0,647.0,137.0,187.0,143.0,44.0,11.0,11.0,0.0,0.1747448979591837,0.23529411764705882,0.8252551020408163
2016,Ingenieria,Ingenieria Quimica,16519.0,8276.0,8243.0,3390.0,1636.0,1754.0,658.0,336.0,322.0,0.4990011501906895,0.5174041297935104,0.5009988498093105
2016,Ingenieria,Ingenieria Textil,146.0,28.0,118.0,19.0,3.0,16.0,9.0,1.0,8.0,0.8082191780821918,0.8421052631578947,0.1917808219178082
2016,Ingenieria,Ingenieria Vial,293.0,253.0,40.0,49.0,45.0,4.0,55.0,40.0,15.0,0.13651877133105803,0.08163265306122448,0.863481228668942
2016,Ingenieria,Ingenieria en Agrimensura,2580.0,1814.0,766.0,515.0,353.0,162.0,94.0,54.0,40.0,0.29689922480620157,0.3145631067961165,0.7031007751937984
2016,Ingenieria,Ingenieria en Alimentos,144.0,52.0,92.0,53.0,16.0,37.0,0.0,0.0,0.0,0.6388888888888888,0.6981132075471698,0.3611111111111111
2016,Ingenieria,Ingenieria en Construcciones,167.0,139.0,28.0,16.0,12.0,4.0,10.0,9.0,1.0,0.16766467065868262,0.25,0.8323353293413174
2016,Ingenieria,Ingenieria en Materiales,742.0,433.0,309.0,183.0,101.0,82.0,59.0,39.0,20.0,0.4164420485175202,0.44808743169398907,0.5835579514824798
2016,Ingenieria,Ingenieria en Telecomunicaciones,1068.0,964.0,104.0,261.0,234.0,27.0,123.0,111.0,12.0,0.09737827715355805,0.10344827586206896,0.9026217228464419
2016,Ingenieria,Ingenieria en Vias de Comunicacion,43.0,34.0,9.0,3.0,1.0,2.0,0.0,0.0,0.0,0.20930232558139536,0.6666666666666666,0.7906976744186046
2016,Ingenieria,Logistica y Transportes,58.0,41.0,17.0,38.0,30.0,8.0,0.0,0.0,0.0,0.29310344827586204,0.21052631578947367,0.7068965517241379
2016,Ingenieria,Organizacion y Produccion Industrial,799.0,730.0,69.0,243.0,221.0,22.0,53.0,53.0,0.0,0.08635794743429287,0.09053497942386832,0.9136420525657072
2016,Ingenieria,Produccion e Ingenieria Agropecuaria,8.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.125,,0.875
2016,Ingenieria,Redes y Telecomunicaciones,319.0,289.0,30.0,93.0,84.0,9.0,6.0,5.0,1.0,0.09404388714733543,0.0967741935483871,0.9059561128526645
2016,Ingenieria,Tecnologia e Ingenieria Minera,90.0,70.0,20.0,16.0,14.0,2.0,7.0,5.0,2.0,0.2222222222222222,0.125,0.7777777777777778
2016,Ingenieria,Tecnologia e Ingenieria en Alimentos,321.0,118.0,203.0,48.0,9.0,39.0,45.0,14.0,31.0,0.632398753894081,0.8125,0.367601246105919
2016,Ingenieria,Tecnologia y Ciencias Aplicadas,80.0,54.0,26.0,10.0,8.0,2.0,5.0,3.0,2.0,0.325,0.2,0.675
2016,Juridicas,Abogacia,195244.0,82696.0,112548.0,39927.0,17549.0,22378.0,12486.0,5094.0,7392.0,0.5764479318186474,0.5604728629749293,0.42355206818135255
2016,Juridicas,Ciencia Politica,32.0,23.0,9.0,14.0,11.0,3.0,2.0,2.0,0.0,0.28125,0.21428571428571427,0.71875
2016,Juridicas,Comunicacion Social,31.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5806451612903226,,0.41935483870967744
2016,Juridicas,Contabilidad,2446.0,1101.0,1345.0,447.0,194.0,253.0,194.0,86.0,108.0,0.5498773507767785,0.5659955257270693,0.4501226492232216
2016,Juridicas,Criminologia,8056.0,2943.0,5113.0,3460.0,1308.0,2152.0,352.0,117.0,235.0,0.634682224428997,0.6219653179190752,0.365317775571003
2016,Juridicas,Derecho y Ciencias Juridicas,30591.0,12588.0,18003.0,7214.0,3082.0,4132.0,7068.0,2955.0,4113.0,0.5885064234578797,0.572775159412254,0.4114935765421202
2016,Juridicas,Economia,85.0,32.0,53.0,32.0,4.0,28.0,10.0,6.0,4.0,0.6235294117647059,0.875,0.3764705882352941
2016,Juridicas,Escribania,31.0,8.0,23.0,31.0,8.0,23.0,0.0,0.0,0.0,0.7419354838709677,0.7419354838709677,0.25806451612903225
2016,Juridicas,Filosofia,30.0,19.0,11.0,15.0,8.0,7.0,1.0,1.0,0.0,0.36666666666666664,0.4666666666666667,0.6333333333333333
2016,Juridicas,Historia,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0
2016,Juridicas,Ingenieria en Vias de Comunicacion,79.0,55.0,24.0,44.0,30.0,14.0,14.0,11.0,3.0,0.3037974683544304,0.3181818181818182,0.6962025316455697
2016,Juridicas,Logistica y Transportes,46.0,31.0,15.0,13.0,8.0,5.0,3.0,2.0,1.0,0.32608695652173914,0.38461538461538464,0.6739130434782609
2016,Juridicas,Martillero Publico,13702.0,7100.0,6602.0,5256.0,2767.0,2489.0,1937.0,972.0,965.0,0.4818274704422712,0.4735540334855403,0.5181725295577287
2016,Juridicas,Notariado,4480.0,1248.0,3232.0,1159.0,352.0,807.0,613.0,158.0,455.0,0.7214285714285714,0.6962899050905953,0.2785714285714286
2016,Juridicas,Otros,223.0,113.0,110.0,154.0,77.0,77.0,4.0,3.0,1.0,0.49327354260089684,0.5,0.5067264573991032
2016,Juridicas,Relaciones Internacionales,244.0,59.0,185.0,142.0,36.0,106.0,1.0,0.0,1.0,0.7581967213114754,0.7464788732394366,0.24180327868852458
2016,Juridicas,Relaciones Laborales,80.0,39.0,41.0,45.0,13.0,32.0,16.0,9.0,7.0,0.5125,0.7111111111111111,0.4875
2016,Juridicas,Seguridad,4674.0,3181.0,1493.0,1108.0,740.0,368.0,587.0,441.0,146.0,0.31942661531878475,0.33212996389891697,0.6805733846812152
2016,Juridicas,Sociologia,14.0,5.0,9.0,13.0,4.0,9.0,0.0,0.0,0.0,0.6428571428571429,0.6923076923076923,0.35714285714285715
2016,Letras e Idiomas,Frances,355.0,89.0,266.0,116.0,34.0,82.0,11.0,4.0,7.0,0.7492957746478873,0.7068965517241379,0.2507042253521127
2016,Letras e Idiomas,Ingles,12019.0,2112.0,9907.0,3110.0,671.0,2439.0,671.0,71.0,600.0,0.8242782261419419,0.7842443729903537,0.17572177385805807
2016,Letras e Idiomas,Italiano,248.0,39.0,209.0,82.0,14.0,68.0,12.0,2.0,10.0,0.842741935483871,0.8292682926829268,0.15725806451612903
2016,Letras e Idiomas,Letras,5669.0,1605.0,4064.0,909.0,229.0,680.0,121.0,32.0,89.0,0.7168812841771035,0.7480748074807481,0.28311871582289644
2016,Letras e Idiomas,Otros Idiomas,3094.0,669.0,2425.0,768.0,204.0,564.0,10.0,1.0,9.0,0.7837750484809308,0.734375,0.21622495151906918
2016,Letras e Idiomas,Portugues,221.0,43.0,178.0,57.0,10.0,47.0,26.0,1.0,25.0,0.8054298642533937,0.8245614035087719,0.19457013574660634
2016,Naturales,Administracion Agraria,62.0,43.0,19.0,32.0,24.0,8.0,0.0,0.0,0.0,0.3064516129032258,0.25,0.6935483870967742
2016,Naturales,Administracion y Gestion Ambiental,2083.0,919.0,1164.0,670.0,299.0,371.0,152.0,64.0,88.0,0.5588094095055209,0.5537313432835821,0.4411905904944791
2016,Naturales,Biologia,16476.0,5685.0,10791.0,3366.0,1216.0,2150.0,1061.0,336.0,725.0,0.6549526584122359,0.6387403446226976,0.345047341587764
2016,Naturales,Biotecnologia,5801.0,2242.0,3559.0,1240.0,478.0,762.0,489.0,139.0,350.0,0.613514911222203,0.614516129032258,0.3864850887777969
2016,Naturales,Ciencias del Ambiente y Recursos Naturales,9101.0,3711.0,5390.0,2056.0,917.0,1139.0,466.0,191.0,275.0,0.5922426107021207,0.5539883268482491,0.40775738929787936
2016,Naturales,Dermatologia y Podologia,66.0,8.0,58.0,0.0,0.0,0.0,21.0,3.0,18.0,0.8787878787878788,,0.12121212121212122
2016,Naturales,Enologia y Frutihorticultura,1733.0,958.0,775.0,264.0,129.0,135.0,93.0,56.0,37.0,0.447201384881708,0.5113636363636364,0.552798615118292
2016,Naturales,Farmacia,110.0,13.0,97.0,9.0,0.0,9.0,2.0,0.0,2.0,0.8818181818181818,1.0,0.11818181818181818
2016,Naturales,Geofisica,673.0,339.0,334.0,204.0,100.0,104.0,23.0,9.0,14.0,0.4962852897473997,0.5098039215686274,0.5037147102526003
2016,Naturales,Geografia,3222.0,1417.0,1805.0,627.0,275.0,352.0,104.0,47.0,57.0,0.5602110490378647,0.5614035087719298,0.4397889509621353
2016,Naturales,Geologia,81.0,46.0,35.0,33.0,19.0,14.0,3.0,2.0,1.0,0.43209876543209874,0.42424242424242425,0.5679012345679012
2016,Naturales,Gestion y Administracion de Empresas,223.0,79.0,144.0,73.0,25.0,48.0,6.0,5.0,1.0,0.6457399103139013,0.6575342465753424,0.3542600896860987
2016,Naturales,Guardaparque,171.0,107.0,64.0,67.0,37.0,30.0,1.0,1.0,0.0,0.3742690058479532,0.44776119402985076,0.6257309941520468
2016,Naturales,Historia,20.0,5.0,15.0,7.0,3.0,4.0,1.0,1.0,0.0,0.75,0.5714285714285714,0.25
2016,Naturales,Ingenieria Agronomica,23233.0,15609.0,7624.0,3739.0,2419.0,1320.0,1498.0,1036.0,462.0,0.3281539189945336,0.35303557100829097,0.6718460810054664
2016,Naturales,Ingenieria Ambiental,2129.0,807.0,1322.0,658.0,266.0,392.0,69.0,20.0,49.0,0.6209488022545796,0.5957446808510638,0.3790511977454204
2016,Naturales,Ingenieria Civil,6.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
2016,Naturales,Ingenieria Forestal e Industrias de la Madera,582.0,282.0,300.0,223.0,101.0,122.0,16.0,8.0,8.0,0.5154639175257731,0.547085201793722,0.4845360824742268
2016,Naturales,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",1666.0,1179.0,487.0,720.0,494.0,226.0,165.0,126.0,39.0,0.2923169267707083,0.3138888888888889,0.7076830732292917
2016,Naturales,Ingenieria Hidraulica,121.0,83.0,38.0,14.0,9.0,5.0,13.0,7.0,6.0,0.3140495867768595,0.35714285714285715,0.6859504132231405
2016,Naturales,Ingenieria Industrial,191.0,181.0,10.0,109.0,105.0,4.0,19.0,15.0,4.0,0.05235602094240838,0.03669724770642202,0.9476439790575916
2016,Naturales,Ingenieria Mecánica,136.0,132.0,4.0,36.0,35.0,1.0,7.0,7.0,0.0,0.029411764705882353,0.027777777777777776,0.9705882352941176
2016,Naturales,Ingenieria Metalurgica,27.0,15.0,12.0,1.0,0.0,1.0,8.0,4.0,4.0,0.4444444444444444,1.0,0.5555555555555556
2016,Naturales,Kinesiologia,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0
2016,Naturales,Laboratorio,1092.0,222.0,870.0,407.0,86.0,321.0,67.0,17.0,50.0,0.7967032967032966,0.7886977886977887,0.2032967032967033
2016,Naturales,Medicina,107.0,24.0,83.0,45.0,14.0,31.0,5.0,0.0,5.0,0.7757009345794392,0.6888888888888889,0.22429906542056074
2016,Naturales,Meteorologia,681.0,347.0,334.0,234.0,130.0,104.0,32.0,17.0,15.0,0.49045521292217326,0.4444444444444444,0.5095447870778267
2016,Naturales,Mineria,267.0,197.0,70.0,87.0,67.0,20.0,9.0,3.0,6.0,0.26217228464419473,0.22988505747126436,0.7378277153558053
2016,Naturales,Otros,170.0,83.0,87.0,75.0,42.0,33.0,13.0,4.0,9.0,0.5117647058823529,0.44,0.48823529411764705
2016,Naturales,"Paisajismo, Jardineria y Floricultura",1914.0,702.0,1212.0,510.0,214.0,296.0,66.0,24.0,42.0,0.6332288401253918,0.5803921568627451,0.3667711598746082
2016,Naturales,Produccion Animal,1862.0,1213.0,649.0,488.0,322.0,166.0,130.0,99.0,31.0,0.3485499462943072,0.3401639344262295,0.6514500537056928
2016,Naturales,Produccion e Ingenieria Agropecuaria,3750.0,2351.0,1399.0,978.0,663.0,315.0,368.0,224.0,144.0,0.37306666666666666,0.3220858895705521,0.6269333333333333
2016,Naturales,Produccion e Ingenieria Pesquera,313.0,189.0,124.0,75.0,51.0,24.0,42.0,8.0,34.0,0.3961661341853035,0.32,0.6038338658146964
2016,Naturales,Sanidad y Saneamiento Ambiental,4303.0,1126.0,3177.0,1259.0,339.0,920.0,211.0,51.0,160.0,0.7383221008598652,0.7307386814932486,0.2616778991401348
2016,Naturales,Sociologia,35.0,17.0,18.0,8.0,4.0,4.0,3.0,1.0,2.0,0.5142857142857142,0.5,0.4857142857142857
2016,Naturales,Tecnologia e Ingenieria Minera,917.0,598.0,319.0,160.0,95.0,65.0,16.0,14.0,2.0,0.3478735005452563,0.40625,0.6521264994547438
2016,Naturales,Tecnologia e Ingenieria en Alimentos,8898.0,2851.0,6047.0,2137.0,652.0,1485.0,547.0,169.0,378.0,0.6795909193077097,0.6948993916705662,0.3204090806922904
2016,Naturales,Tecnologia y Ciencias Aplicadas,19.0,12.0,7.0,7.0,3.0,4.0,0.0,0.0,0.0,0.3684210526315789,0.5714285714285714,0.631578947368421
2016,Naturales,Topografia y Cartografia,434.0,287.0,147.0,103.0,65.0,38.0,9.0,6.0,3.0,0.3387096774193548,0.36893203883495146,0.6612903225806451
2016,Naturales,Veterinaria,23629.0,8301.0,15328.0,4758.0,1405.0,3353.0,1100.0,482.0,618.0,0.6486944009479877,0.7047078604455653,0.35130559905201236
2016,Otros,Bibliotecologia y Documentacion,4538.0,981.0,3557.0,1491.0,313.0,1178.0,284.0,47.0,237.0,0.7838254737769943,0.790073775989269,0.21617452622300573
2016,Otros,Ciencia Politica,23.0,19.0,4.0,11.0,9.0,2.0,1.0,1.0,0.0,0.17391304347826086,0.18181818181818182,0.8260869565217391
2016,Otros,Ciencias de Datos,72.0,38.0,34.0,13.0,9.0,4.0,1.0,0.0,1.0,0.4722222222222222,0.3076923076923077,0.5277777777777778
2016,Otros,Cosmetologia,147.0,0.0,147.0,86.0,0.0,86.0,8.0,0.0,8.0,1.0,1.0,0.0
2016,Otros,Enologia y Frutihorticultura,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,,0.8571428571428571
2016,Otros,Ingenieria Vial,120.0,97.0,23.0,42.0,37.0,5.0,0.0,0.0,0.0,0.19166666666666668,0.11904761904761904,0.8083333333333333
2016,Otros,Otros,9538.0,3774.0,5764.0,5506.0,2226.0,3280.0,6.0,5.0,1.0,0.6043195638498637,0.5957137667998547,0.3956804361501363
2016,Otros,Tecnologia y Ciencias Aplicadas,1321.0,995.0,326.0,466.0,344.0,122.0,103.0,70.0,33.0,0.24678274034822104,0.26180257510729615,0.753217259651779
2016,Psicologia,Medicina,498.0,183.0,315.0,89.0,34.0,55.0,102.0,45.0,57.0,0.6325301204819277,0.6179775280898876,0.3674698795180723
2016,Psicologia,Psicologia,98999.0,22159.0,76840.0,21412.0,5437.0,15975.0,5495.0,965.0,4530.0,0.776169456257134,0.7460769661871848,0.2238305437428661
2016,Psicologia,Psicopedagogia,13703.0,962.0,12741.0,3411.0,283.0,3128.0,1378.0,39.0,1339.0,0.929796394950011,0.9170331281149223,0.07020360504998906
2016,Psicologia,Servicio Social,324.0,54.0,270.0,65.0,8.0,57.0,57.0,6.0,51.0,0.8333333333333334,0.8769230769230769,0.16666666666666666
2016,Psicologia,Sociologia,1183.0,105.0,1078.0,391.0,31.0,360.0,250.0,20.0,230.0,0.9112426035502958,0.9207161125319693,0.08875739644970414
2016,Psicologia,Trabajo Social,28798.0,3976.0,24822.0,8320.0,1274.0,7046.0,1092.0,95.0,997.0,0.861934856587263,0.846875,0.13806514341273698
2016,Salud,Administracion Hospitalaria y de Sistemas de Salud,2916.0,969.0,1947.0,849.0,289.0,560.0,698.0,223.0,475.0,0.6676954732510288,0.6595995288574794,0.3323045267489712
2016,Salud,Anestesiologia,152.0,97.0,55.0,27.0,15.0,12.0,17.0,9.0,8.0,0.3618421052631579,0.4444444444444444,0.6381578947368421
2016,Salud,Anestesiologia y Culturas,597.0,145.0,452.0,214.0,53.0,161.0,0.0,0.0,0.0,0.7571189279731994,0.7523364485981309,0.24288107202680068
2016,Salud,Auxiliares de la Odontologia,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.6666666666666666,,0.3333333333333333
2016,Salud,Bioquimica,16734.0,4133.0,12601.0,2740.0,750.0,1990.0,1126.0,236.0,890.0,0.7530178080554559,0.7262773722627737,0.24698219194454404
2016,Salud,Bioterio,153.0,53.0,100.0,22.0,9.0,13.0,7.0,0.0,7.0,0.6535947712418301,0.5909090909090909,0.3464052287581699
2016,Salud,Bromatologia,2073.0,549.0,1524.0,579.0,168.0,411.0,220.0,52.0,168.0,0.7351664254703328,0.7098445595854922,0.26483357452966716
2016,Salud,Ciencias del Ambiente y Recursos Naturales,104.0,33.0,71.0,47.0,15.0,32.0,6.0,1.0,5.0,0.6826923076923077,0.6808510638297872,0.3173076923076923
2016,Salud,Dermatologia y Podologia,1257.0,110.0,1147.0,431.0,39.0,392.0,140.0,5.0,135.0,0.9124900556881463,0.9095127610208816,0.08750994431185362
2016,Salud,Enfermeria,66292.0,13483.0,52809.0,19423.0,3941.0,15482.0,6686.0,1284.0,5402.0,0.7966119592107644,0.7970962261236678,0.2033880407892355
2016,Salud,Farmacia,12108.0,3287.0,8821.0,2030.0,567.0,1463.0,1067.0,225.0,842.0,0.7285265939874463,0.7206896551724138,0.2714734060125537
2016,Salud,Filosofia,107.0,50.0,57.0,25.0,12.0,13.0,5.0,1.0,4.0,0.5327102803738317,0.52,0.4672897196261682
2016,Salud,Fisica,81.0,47.0,34.0,41.0,25.0,16.0,10.0,5.0,5.0,0.41975308641975306,0.3902439024390244,0.5802469135802469
2016,Salud,Fonoaudiologia,5191.0,226.0,4965.0,1184.0,62.0,1122.0,538.0,12.0,526.0,0.9564631092275091,0.9476351351351351,0.04353689077249085
2016,Salud,Genetica,981.0,345.0,636.0,226.0,81.0,145.0,58.0,15.0,43.0,0.6483180428134556,0.6415929203539823,0.3516819571865443
2016,Salud,Geriatria y Gerontologia,236.0,71.0,165.0,61.0,21.0,40.0,30.0,10.0,20.0,0.6991525423728814,0.6557377049180327,0.3008474576271186
2016,Salud,Higiene y Seguridad Industrial,237.0,130.0,107.0,51.0,28.0,23.0,12.0,6.0,6.0,0.45147679324894513,0.45098039215686275,0.5485232067510548
2016,Salud,Ingenieria Civil,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,,0.75
2016,Salud,"Ingenieria Geodesta Geofisica, Nuclear, Energetica y en Petroleo",64.0,57.0,7.0,64.0,57.0,7.0,0.0,0.0,0.0,0.109375,0.109375,0.890625
2016,Salud,Ingenieria Mecánica,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1.0
2016,Salud,Ingenieria en Construcciones,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,,0.3333333333333333
2016,Salud,Instrumentacion Quirurgica,3254.0,338.0,2916.0,1360.0,164.0,1196.0,543.0,34.0,509.0,0.8961278426551936,0.8794117647058823,0.1038721573448064
2016,Salud,Kinesiologia,20710.0,8971.0,11739.0,5794.0,2728.0,3066.0,1288.0,536.0,752.0,0.5668276195074843,0.5291681049361409,0.4331723804925157
